,category_link,prod_link,prod_name,stars,ratings_reviews,offer_price,prod_mrp,discount,currency,cashback,promocode,cashback_more,product_code,model_id,warranty,seller_name
40,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/dell-inspiron-3593-15-6-inch-laptop-10th-gen-ci5-1035g1-8gb-1tb-hdd-+-256gb-ssd-windows-10-2gb-nvidia-mx-230-graphics-platinum-silver-CMPLXLAPDELL-INSPIRODUMM20256941F8DA9-pdp?product_id=332976120&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C10%7Cdemographics_location%23NA&get_review_id=330457815&site_id=2&child_site_id=6,"DELL Inspiron 3593 (Intel Core i5-1035G1(10th Gen)/8 GB/1 TB HDD + 256 GB SSD/39.62 cm (15.6 inch)/Windows 10/2 GB NVIDIA MX 230 Graphics) (Platinum Silver, 2.2 kg)",4.3/5,3 Ratings & 1 Reviews,"66,900",79999,16%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPDELL-INSPIROSUN-282041B2D8627,Inspiron 3593,1 year manufacturer warranty,Sun Pay Info
41,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/asus-vivobook-x509ja-ej019t-laptop-intel-core-i3-10th-gen-1005g1-4gb-ram-1tb-hdd-15-6-fhd-windows-10-home-1-99-kg-transparent-silver-no-odd-without-optical-drive-CMPLXLAPASUS-VIVOBOODUMM202564E35FB52-pdp?product_id=334418677&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C11%7Cdemographics_location%23NA&get_review_id=330930096&site_id=2&child_site_id=6,"Asus Vivobook X509JA-EJ019T Laptop (Intel Core i3-10th Gen 1005G1/4GB Ram/1TB HDD/15.6"" FHD/Windows 10 Home/1.99 kg/Transparent Silver/No ODD) Without Optical Drive",Null,Null,"32,990",37990,13%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPASUS-VIVOBOOUNBO867328DA993882,X509JA-EJ019T,1 year manufacturer warranty,Unbox Therapy
42,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/acer-swift-3-sf314-59-intel-core-i5-11th-gen-16-gb-ram-512-gb-ssd-35-56-cm-14-inch-fhd-windows-10-4-gb-intel-iris-x-max-graphics-thin-and-light-laptop-safari-gold-1-2-kg-CMPLXLAPACER-SWIFT-3BEST41443D38DF038-pdp?product_id=333880995&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C13%7Cdemographics_location%23NA&get_review_id=333881001&site_id=2&child_site_id=6,"Acer Swift 3 SF314-59 (Intel Core i5-11th Gen/16 GB RAM/512 GB SSD/35.56 cm (14 inch)/FHD/Windows 10/4 GB Intel Iris X Max Graphics)Thin and Light Laptop (Safari Gold, 1.2 kg)",Null,Null,"80,990",92990,13%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPACER-SWIFT-3BEST41443D38DF038,SF314-59,1 year manufacturer warranty,Best Laptops Deals
43,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/hp-245g7-2d8c6pa-laptop-amd-rhyzen-3-330u-2-1ghz-4gb-ram-1tb-hdd-14-hd-screen-windows-10-home-sl-integrated-standard-amd-radeon-vega-6-graphics-1-6kgs-no-odd-without-optical-drive-CMPLXLAPHP-245G7-2D8DUMM20256DD73CF3E-pdp?product_id=333218147&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C14%7Cdemographics_location%23NA&get_review_id=333259017&site_id=2&child_site_id=6,HP 245 G7 Laptop 2D8C6PA (AMD Ryzen 3-3300U/4GB Ram/ 1TB HDD/ 14.0 inch HD /Windows-10/AMD Radeon Vega 6 Graphics/ Dark Ash Silver/1.52Kg),Null,Null,"30,429",34899,13%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPHP-245-G7-LAK-RE724635BB6FAD8A,245G7WIN,1 year manufacturer warranty for phone and 6 months for in the box accessories,K Retail
44,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/asus-notebook-e410ma-ek319t-laptop-intel-pentium-silver-n5000-1-1ghz-4gb-ddr4-ram-256gb-ssd-14-fhd-windows-10-home-peacock-blue-no-odd-without-optical-drive-CMPLXLAPASUS-NOTEBOOIT-P206036D14EAD7-pdp?product_id=332999649&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C15%7Cdemographics_location%23NA&get_review_id=331954804&site_id=2&child_site_id=6,"Asus E410MA-EK319T Laptop (Intel Pentium Silver N5030 @1.1GHz / 4GB RAM / 256GB PCIe SSD / 14"" FHD Screen / Windows 10 Home / Peacock Blue / 1.4kgs/ No ODD) Without Optical Drive",5/5,1 Ratings,"28,475",32990,14%,INR,1850,Null,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPASUS-NOTEBOOIT-P206036D14EAD7,E410MA-EK319T,1 year manufacturer warranty,Best Laptops Deals
45,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/dell-inspiron-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-inspiron-3501-laptop-15-6-inch-softmint-1-83-kg-with-ms-office-CMPLXLAPDELL-INSPIROBEST41443447464F6-pdp?product_id=333281625&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C16%7Cdemographics_location%23NA&get_review_id=333157915&site_id=2&child_site_id=6,"Dell Inspiron Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop (15.6 inch, Softmint, 1.83 kg, With MS Office)",Null,Null,"39,990",42063,5%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPDELL-INSPIROLOWE541476C71C1DCB,Inspiron 3501,1 year manufacturer warranty,Lowest Price Shop
46,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/lenovo-ideapad-s340-thin-and-light-laptop-intel-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-14-inch-full-hd-ips-ms-office-2019-81vv00hein-onyx-black-1-6-kg-CMPLXLAPLENOVO-IDEAPDUMM2025695546C7F-pdp?product_id=331819052&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C17%7Cdemographics_location%23NA&get_review_id=331819053&site_id=2&child_site_id=6,"Lenovo IdeaPad S340 Thin and Light Laptop (Intel Core i3-10th Gen/8 GB/1 TB HDD/Windows 10/14 inch Full HD IPS/MS Office 2019) 81VV00HEIN (Onyx Black, 1.6 kg)",4.3/5,7 Ratings & 1 Reviews,"45,990",58690,22%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPLENOVO-IDEAPLOWE54147695546C7F,81VV00HEIN,1 year manufacturer warranty,Lowest Price Shop
47,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/dell-inspiron-3493-14-inch-hd-laptop-10th-gen-intel-core-i3-1005g1-4gb-1tb-hdd-win-10-+-ms-office-intel-hd-graphics-silver-d560193win9se-CMPLXLAPDELL-INSPIROLOWE54147639389ACD-pdp?product_id=332625217&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C18%7Cdemographics_location%23NA&get_review_id=332407968&site_id=2&child_site_id=6,Dell Inspiron 3493 14-inch HD Laptop (10th Gen Intel Core i3-1005G1/4GB/1TB HDD/Win 10 + MS Office/Intel HD Graphics/Silver) D560193WIN9SE,3/5,2 Ratings & 1 Reviews,"38,990",39124,Null,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPDELL-INSPIROAMAZ29104A05BEEC,D560193WIN9SE,1 year manufacturer warranty for phone and 6 months for in the box accessories,Amazing Deals
48,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/hp-14s-er0002tu-14-inch-fhd-laptop-with-built-in-4g-lte-10th-gen-intel-core-i3-4gb-1tb-hdd-windows-10-ms-office-2019-natural-silver-1-51kg-CMPLXLAPHP-14S-ER000DUMM20256F5EF16A1-pdp?product_id=336936232&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C19%7Cdemographics_location%23NA&get_review_id=330702543&site_id=2&child_site_id=6,HP 14s-er0002TU 14-inch FHD Laptop with Built-in 4G LTE (10th Gen Intel Core i3/ 4GB/1TB HDD/Windows 10/MS Office 2019/Natural Silver/1.51kg),Null,Null,"43,800",52000,16%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPHP-14S-ER000COMP1170489330FF972,3C464PA,1 year manufacturer warranty for phone and 6 months for in the box accessories,Computronics Multi
49,https://paytmmall.com/shop/search?q=laptops&from=organic&child_site_id=6&site_id=2&category=6453&oq=laptop,https://paytmmall.com/asus-rog-strix-scar-17-intel-core-i7-10th-gen-16-gb-ddr4-1-tb-ssd-43-94-cm-17-3-inch-8-gb-nvidia-geforce-rtx-windows-10-g732lxs-hg010t-original-black-2-99-kg-CMPLXLAPASUS-ROG-STRDUMM20256FF6EE2C7-pdp?product_id=332412139&sid=cc833ccd-714e-4bf6-be6f-998c2120295f&src=consumer_search&svc=-1&cid=6453&tracker=organic%7C%7Claptops%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C20%7Cdemographics_location%23NA&get_review_id=332412140&site_id=2&child_site_id=6,"ASUS ROG Strix Scar 17 (Intel Core i7 / 10th Gen / 16 GB DDR4 1 TB SSD / 43.94 cm (17.3 inch)/ 8 GB NVIDIA GeForce RTX Windows 10) G732LXS-HG010T (Original Black, 2.99 kg)",Null,Null,"2,19,890",295990,26%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LAPASUS-ROG-STRASUS20915FF6EE2C7,G732LXS-HG010T,1 year manufacturer warranty,Asus Seller
