,category_link,prod_link,prod_name,stars,ratings_reviews,offer_price,prod_mrp,discount,currency,cashback,promocode,cashback_more,product_code,model_id,warranty,seller_name
38,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/vu-smart-163-cm-65-inch-4k-ultra-hd-led-tv-65pm-CMPLXLARVU-163-CM-65DUMM202563FC588EF-pdp?product_id=335095257&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C10%7Cdemographics_location%23NA&get_review_id=335095276&site_id=2&child_site_id=6,VU Smart 163 cm (65 inch) 4K (Ultra HD) LED TV - 65PM,Null,Null,"65,990",90000,27%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARVU-SMART-163BEST57280883A04BD,65PM,1 year manufacturer warranty,Best Buy Sec
39,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/intex-124-cm-48-36-inch-full-hd-led-smart-tv-led-5001-fhd-smt-CMPLXLARINTEX-124-CMSTAU511590B77C83F0-pdp?product_id=280050128&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C11%7Cdemographics_location%23NA&get_review_id=93433160&site_id=2&child_site_id=6,INTEX Smart 124 cm (50 inch) Full HD LED TV - LED-5001 FHD SMT,Null,Null,"34,990",54990,36%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARINTEX-SMART-SHYA113698329D67C06,LED-5001 FHD SMT,1 year manufacturer warranty,Shyam Enterprises
40,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/samsung-80-cm-32-inch-ua32t4350akxxl-hd-smart-tv-CMPLXLARSAMSUNG-80-CS-C-7294053654EF9F-pdp?product_id=336454839&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C12%7Cdemographics_location%23NA&get_review_id=330834814&site_id=2&child_site_id=6,Samsung 80 cm (32 inch) UA32T4350AKXXL HD Smart TV,Null,Null,"18,399",19900,8%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-80-CMOHA2315113654EF9F,UA32T4350AKXXL,1 year manufacturer warranty,Mohanji Electronics
41,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/sony-smart-215-cm-85-inch-4k-ultra-hd-led-tv-kd-85x8000h-CMPLXLARSONY-BRAVIA-DUMM20256E506D01E-pdp?product_id=333126382&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C13%7Cdemographics_location%23NA&get_review_id=331740120&site_id=2&child_site_id=6,Sony Smart 215 cm (85 inch) 4K (Ultra HD) LED TV - KD-85X8000H,Null,Null,"4,79,990",699900,31%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSONY-SMART-2DEEP1003775ED0FE90A,KD-85X8000H,Null,Deepika Enterprises
42,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/lg-smart-139-7-cm-55-inch-4k-ultra-hd-led-tv-55un7190pta-CMPLXLARLG-139-7-CM-DUMM20256DC078578-pdp?product_id=332519547&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C14%7Cdemographics_location%23NA&get_review_id=331595562&site_id=2&child_site_id=6,LG Smart 139.7 cm (55 inch) 4K (Ultra HD) LED TV - 55UN7190PTA,Null,Null,"59,990",84990,29%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-SMART-139FAIR235405C8C67C0,55UN7190PTA,1 year manufacturer warranty,Fair Price Shop
43,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/panasonic-55-cm-22-inches-th-22f200dx-full-hd-led-standard-tv-black-CMPLXLARPANASONIC-55BRAN31845F2BE448F-pdp?product_id=209486905&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C15%7Cdemographics_location%23NA&get_review_id=208751592&site_id=2&child_site_id=6,Panasonic 55.88 cm (22 inch) Full HD LED TV - TH-22F200DX,2.2/5,5 Ratings & 2 Reviews,"11,500",13350,14%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARPANASONIC-55KATH977592F2BE448F,TH-22F200DX,1 year manufacturer warranty for phone and 6 months for in the box accessories,Kathuria Electronics
44,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/croma-smart-109-2-cm-43-inch-full-hd-led-tv-crel7361n-CMPLXLARCROMA-109-2-INFI461281848D8A0-pdp?product_id=333067400&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C16%7Cdemographics_location%23NA&get_review_id=333067402&site_id=2&child_site_id=6,Croma Smart 109.2 cm (43 inch) Full HD LED TV - CREL7361N,Null,Null,"28,994",40000,28%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARCROMA-109-2-INFI461281848D8A0,CREL7361N,Null,Croma Authorised Seller
45,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/daenyx-59-cm-24-inch-hd-ready-led-tv-dl-2420hd-CMPLXLARDAENYX-59-CMDUMM20256FEA96910-pdp?product_id=331784679&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C17%7Cdemographics_location%23NA&get_review_id=331784680&site_id=2&child_site_id=6,DAENYX 59 cm (24 inch) HD Ready LED TV - DL-2420HD,Null,Null,"9,490",11970,21%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARDAENYX-59-CMDAEN279057FEA96910,DL-2420HD,Null,DAENYX Authorised Seller
46,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/haier-smart-80-cm-31-49-inch-hd-ready-led-tv-le32k6600ga-CMPLXLARHAIER-80-CM-SUPE43934523ABB34-pdp?product_id=331393833&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C18%7Cdemographics_location%23NA&get_review_id=331393835&site_id=2&child_site_id=6,Haier Smart 80 cm (31.49 inch) HD Ready LED TV - LE32K6600GA,Null,Null,"18,580",31090,40%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARHAIER-80-CM-SUPE43934523ABB34,LE32K6600GA,1 year manufacturer warranty for phone and 6 months for in the box accessories,Home Shopper
47,https://paytmmall.com/shop/search?q=tv&from=organic&child_site_id=6&site_id=2&category=24843,https://paytmmall.com/samsung-smart-81-28-cm-32-inch-hd-ready-led-tv-ua32t4500akxxl-CMPLXLARSAMSUNG-81-2DUMM2025693EFD548-pdp?product_id=332606990&sid=cfacd84c-1d67-4570-952b-acf40785ca8c&src=consumer_search&svc=-1&cid=24843&tracker=organic%7C%7Ctv%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C19%7Cdemographics_location%23NA&get_review_id=331361169&site_id=2&child_site_id=6,Samsung Smart 81.28 cm (32 inch) HD Ready LED TV - UA32T4500AKXXL,1/5,1 Ratings & 1 Reviews,"20,490",22900,11%,INR,1850,Null,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-SMARNOID74113804D3B17,UA32T4500AKXXL,Null,Noida Direct
