,category_link,prod_link,prod_name,stars,ratings_reviews,offer_price,prod_mrp,discount,currency,cashback,promocode,cashback_more,product_code,model_id,warranty,seller_name
49,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/morphy-richards-52-l-grill-microwave-oven-52-rcss-CMPLXLARMORPHY-RICHADUMM20256F3B0DF57-pdp?product_id=223280532&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C21%7Cdemographics_location%23NA&get_review_id=122154549&site_id=2&child_site_id=6,"Morphy Richards 52 L Otg Microwave Oven - 52 RCSS , Black",Null,Null,"17,699",17995,2%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARMORPHY-RICHATRUS627983982FCC73,52 Rcss,1 year manufacturer warranty,Monika Electronics
50,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/ifb-25bc4-25-l-convection-oven-CMPLXLARIFB-25BC4-25DUMM2025699DCB268-pdp?product_id=225725392&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C22%7Cdemographics_location%23NA&get_review_id=7932535&site_id=2&child_site_id=6,IFB 25 ltr Convection Microwave Oven - 25BC4,4.5/5,11 Ratings & 2 Reviews,"15,240",Null,Null,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARIFB-25-L-CONMANI10206273FADAA7C,25BC4,1 year manufacturer warranty for phone and 6 months for in the box accessories,Manipal Electorincs
51,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/lg-mc2846sl-28-l-convection-microwave-oven-CMPLXLARLG-MC2846SL-DUMM20256C999C886-pdp?product_id=219116618&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C23%7Cdemographics_location%23NA&get_review_id=49726415&site_id=2&child_site_id=6,"LG 28 ltr Convection Microwave Oven - MC2846SL , Silver",3.9/5,14 Ratings,"14,690",16160,9%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-28-L-CONVKHER10132963C3B08A9,MC2846SL,1 year manufacturer warranty,Kheriwal Enterprises
52,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/samsung-mc35j8085pt-35-l-convection-microwave-oven-CMPLXLARSAMSUNG-MC35DUMM2025632410A77-pdp?product_id=57762364&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C24%7Cdemographics_location%23NA&get_review_id=10751844&site_id=2&child_site_id=6,"Samsung 35 ltr Convection Microwave Oven - MC35J8085PT/TL , Silver & black",Null,Null,"28,499",31790,10%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-MC35TOP-276537725E993D,MC35J8085PT/TL,1 year manufacturer warranty,Sahil Electronics
53,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/morphy-richards-60-l-otg-microwave-oven-rcss-silver-CMPLXLARMORPHY-RICHAFAIR23540D23EE750-pdp?product_id=333998049&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C25%7Cdemographics_location%23NA&get_review_id=333998052&site_id=2&child_site_id=6,"Morphy Richards 60 L Otg Microwave Oven - RCSS , Silver",Null,Null,"15,499",17995,14%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARMORPHY-RICHAFAIR23540D23EE750,RCSS,2 years manufacturer warranty,Fair Price Shop
54,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/lg-32-l-convection-microwave-oven-mj3286brus-CMPLXLARLG-32-L-CONVKME-27139ADE26646-pdp?product_id=219286717&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C26%7Cdemographics_location%23NA&get_review_id=151843374&site_id=2&child_site_id=6,"LG 32 L Convection Microwave Oven - MJ3286BRUS , Black and maroon",4.4/5,5 Ratings,"31,290",Null,Null,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-32-L-CONVVENU1026671839E49D5,MJ3286BRUS,1 year manufacturer warranty,Venus Electronics
55,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/samsung-28-l-convection-grill-microwave-oven-mc28h5145vk-CMPLXLARSAMSUNG-28-LFAST68477520AF3F15-pdp?product_id=211247715&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C27%7Cdemographics_location%23NA&get_review_id=151843163&site_id=2&child_site_id=6,"Samsung 28 ltr Convection Microwave Oven - MC28H5145VK/TL , Black",4.5/5,6 Ratings & 1 Reviews,"17,400",18800,7%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-28-LBT-E1014461D1750D33,MC28H5145VK/TL,1 year manufacturer warranty,BT Electronics
56,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/lg-mc2886brum-28-convection-microwave-oven-CMPLXLARLG-MC2886BRUFAST3184564713088-pdp?product_id=219286739&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C28%7Cdemographics_location%23NA&get_review_id=49857160&site_id=2&child_site_id=6,"LG 28 L Convection Microwave Oven - MC2886BRUM , Black and maroon",4.2/5,9 Ratings & 1 Reviews,"19,090",Null,Null,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-28-L-CONVVENU10266718CEF2C4F,MC2886BRUM,1 year manufacturer warranty,Venus Electronics
57,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/samsung-ce76jd-b-21-l-convection-microwave-oven-CMPLXLARSAMSUNG-CE76FAST318458FE6CD37-pdp?product_id=203860081&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C29%7Cdemographics_location%23NA&get_review_id=50593595&site_id=2&child_site_id=6,"Samsung 21 L Convection Microwave Oven - CE76JD-B/XTL , Black",5/5,1 Ratings,"11,890",13700,13%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-21-LSAMS9726691D4D44FD,CE76JD-B/XTL,1 year manufacturer warranty,Samsung Plaza
58,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/lg-21-l-convection-microwave-oven-mc2146brt-CMPLXLARLG-21-L-CONVDUMM202566E65093-pdp?product_id=171048578&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C30%7Cdemographics_location%23NA&get_review_id=128279323&site_id=2&child_site_id=6,"LG 21 L Convection Microwave Oven - MC2146BRT , Black and maroon",3.5/5,8 Ratings & 2 Reviews,"14,912",15095,1%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-21-L-CONVSAMS276537A80811CB,MC2146BRT,1 year warranty on product and 3 years warranty on magnetron,Sahil Electronics
59,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/lg-28-ltr-convection-microwave-oven-mc2886blt-black-dusky-brown-CMPLXLARLG-28-L-MC28APPL212086C104812A-pdp?product_id=252461856&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C31%7Cdemographics_location%23NA&get_review_id=252461374&site_id=2&child_site_id=6,"LG 28 L Convection Microwave Oven - MC2886BLT , Black (dusky brown)",Null,Null,"16,890",17500,3%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-28-LTR-COSAHI276537CF21A14E,MC2886BLT,1 year manufacturer warranty,Sahil Electronics
60,https://paytmmall.com/shop/search?q=microwave%20oven&from=organic&child_site_id=6&site_id=2,https://paytmmall.com/lg-28-l-convection-microwave-oven-mj2886bfum-CMPLXLARLG-28-L-CONVSHRE1321515E0D99EE-pdp?product_id=206577919&sid=33a2669e-993b-42ac-8475-4dcaa4b124eb&src=consumer_search&svc=-1&cid=24839&tracker=organic%7C24839%7Cmicrowave%20oven%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C32%7Cdemographics_location%23NA&get_review_id=142312550&site_id=2&child_site_id=6,"LG 28 L Convection Microwave Oven - MJ2886BFUM , Black",4.5/5,6 Ratings,"19,250",20820,8%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-28-L-CONVSAHI276537BE237B5,MJ2886BFUM,1 year warranty on product and 3 years warranty on magnetron,Sahil Electronics
