,category_link,prod_link,prod_name,stars,ratings_reviews,offer_price,prod_mrp,discount,currency,cashback,promocode,cashback_more,product_code,model_id,warranty,seller_name
41,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/ifb-tl80sdg-fully-automatic-top-loading-8-kg-washing-machine-CMPLXLARIFB-TL80SDG-JMD45072428C0022-pdp?product_id=327607621&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C13%7Cdemographics_location%23NA&get_review_id=16701918&site_id=2&child_site_id=6,"IFB 8 kg Fully Automatic Top Load Washing machine - TL- SDG 8.0 KG AQUA , Grey",4.6/5,5 Ratings,"28,990",30990,6%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARIFB-8-KG-FULONLY89381915B29D8,TL- SDG 8.0 KG Aqua,Null,Only For You
42,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/samsung-8-kg-fully-automatic-front-load-washing-machine-ww80j44g0iw-white-CMPLXLARSAMSUNG-WW80DUMM20256493D66E6-pdp?product_id=333182898&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C14%7Cdemographics_location%23NA&get_review_id=257958529&site_id=2&child_site_id=6,"Samsung 8 kg Fully Automatic Front Load Washing machine - WW80J44G0IW , White",Null,Null,"36,900",40300,8%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-8-KGMAHA556170A34DBA47,WW80J44G0IW,1 Year on Product and 9 Years on Compressor Manufacturer Warranty,Maha Cashback Sale
43,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-9-kg-semi-automatic-top-load-washing-machine-p9040rgaz-dark-grey-CMPLXLARLG-9-KG-SEMIDUMM202562C929C61-pdp?product_id=327614425&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C15%7Cdemographics_location%23NA&get_review_id=290699061&site_id=2&child_site_id=6,"LG 9 kg Semi Automatic Top Load Washing machine - P9040RGAZ , Dark grey",5/5,1 Ratings,"15,685",17490,10%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-9-KG-SEMIVIHA106122977325736,P9040RGAZ,"2 Years On Product Warranty, 5 Years On Motor Warranty",Pioneer Appliances
44,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/whirlpool-7-2-kg-semi-automatic-top-load-washing-machine-ace-supreme-plus-7-2-kg-coral-red-CMPLXLARWHIRLPOOL-7-GADG2732ED002C-pdp?product_id=330506033&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C16%7Cdemographics_location%23NA&get_review_id=329849049&site_id=2&child_site_id=6,"Whirlpool 7.2 Kg Semi Automatic Top Load Washing machine - ACE SUPREME PLUS 7.2 KG , Coral red",Null,Null,"9,199",11750,22%,INR,1850,MALLBONANZA,Null,LARWHIRLPOOL-7-SMAR10355093C57A140,Ace Supreme Plus 7.2 Kg,2 years manufacturer warranty,Smart Tech
45,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/samsung-7-0-kg-fully-automatic-top-load-washing-machine-wa70n4422vs-tl-imperial-silver-CMPLXLARSAMSUNG-7-0-DUMM202561C85662F-pdp?product_id=327625077&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C17%7Cdemographics_location%23NA&get_review_id=239616178&site_id=2&child_site_id=6,"Samsung 7 kg Fully Automatic Top Load Washing machine - WA70N4422VS/TL , Silver",Null,Null,"21,990",24600,11%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-7-KGNOID741137C816DC4,WA70N4422VS/TL,10 Years Manufacturer Warranty,Noida Direct
46,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/ifb-tl65rdw-fully-automatic-top-loading-6-5-kg-washing-machine-CMPLXLARIFB-TL65RDW-DUMM20256A8096549-pdp?product_id=330933669&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C18%7Cdemographics_location%23NA&get_review_id=10768707&site_id=2&child_site_id=6,"IFB 6.5 kg Fully Automatic Top Load Washing machine - TL65RDW , Silver",4.4/5,49 Ratings & 3 Reviews,"18,400",18990,3%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARIFB-6-5-KG-FCPR-413544B0CEAFA,TL65RDW,4 years comprehensive warranty on product,CPR Distributors
47,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-8-kg-semi-automatic-top-load-washing-machine-p8035srmz-burgundy-CMPLXLARLG-8-KG-SEMIDUMM20256B241B215-pdp?product_id=327625348&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C19%7Cdemographics_location%23NA&get_review_id=290699050&site_id=2&child_site_id=6,"LG 8 kg Semi Automatic Top Load Washing machine - P8035SRMZ , Burgundy",Null,Null,"14,790",17190,14%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-8-KG-SEMINOID74113C4E766CD,P8035SRMZ,Null,Noida Direct
48,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/whirlpool-ace-8-0-supersoak-8-kg-semi-automatic-top-loading-washing-machine-coral-purple-CMPLXLARWHIRLPOOL-ACHYDE2094467AF09715-pdp?product_id=327624508&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C20%7Cdemographics_location%23NA&get_review_id=105333670&site_id=2&child_site_id=6,"Whirlpool 8 kg Semi Automatic Top Load Washing machine - ACE 8.0 SUP SOAK (CORAL PURPLE)(5 YR) , Coral purple",3.8/5,4 Ratings,"12,690",14400,12%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARWHIRLPOOL-8-NOID741134B0C0077,ACE 8.0 SUP SOAK (CORAL PURPLE)(5 YR),2 Years,Noida Direct
49,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/samsung-8-kg-semi-automatic-top-load-washer-with-dryer-samsung-wm-wt80r4000rg-maroon-light-grey-CMPLXLARSAMSUNG-8-KGDUMM20256AAFEC969-pdp?product_id=329769202&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C21%7Cdemographics_location%23NA&get_review_id=329769203&site_id=2&child_site_id=6,"Samsung 8 kg Semi Automatic Top Load Washer with dryer - SAMSUNG WM WT80R4000RG , Maroon & Light grey",5/5,1 Ratings,"12,190",15690,22%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-8-KGNOID74113AAFEC969,SAMSUNG WM WT80R4000RG,2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor from samsung,Noida Direct
50,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/ifb-eva-aqua-sx-6-kg-front-load-fully-automatic-washing-machine-CMPLXLARIFB-EVA-AQUADUMM2025621DD745-pdp?product_id=330930131&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C22%7Cdemographics_location%23NA&get_review_id=7932542&site_id=2&child_site_id=6,"IFB 6 kg Fully Automatic Front Load Washing machine - EVA AQUA SX , Silver",5/5,5 Ratings,"25,000",25290,1%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARIFB-6-KG-FULCPR-41354E9445513,EVA AQUA SX,4 years comprehensive warranty on product,CPR Distributors
51,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-6-5-kg-fully-automatic-top-load-washing-machine-t65snsf1z-silver-CMPLXLARLG-6-5-KG-FUDUMM20256705AB3BB-pdp?product_id=330110291&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C23%7Cdemographics_location%23NA&get_review_id=328272399&site_id=2&child_site_id=6,"LG 6.5 kg Fully Automatic Top Load Washing machine - T65SNSF1Z , Silver",Null,Null,"20,260",23990,16%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-6-5-KG-FUSUPE43934DCFC639A,T65SNSF1Z,2 years manufacturer warranty on product and 10 years on motor,Home Shopper
52,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/samsung-6-5-kg-semi-automatic-top-load-washer-with-dryer-wt65r2000hr-grey-CMPLXLARSAMSUNG-6-5-NOID7411351D2C40D-pdp?product_id=332938466&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C24%7Cdemographics_location%23NA&get_review_id=332938470&site_id=2&child_site_id=6,"Samsung 6.5 kg Semi Automatic Top Load Washer with dryer - WT65R2000HR , Grey",Null,Null,"9,790",10800,9%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-6-5-NOID7411351D2C40D,WT65R2000HR,2 years manufacturer warranty for product and 10 years for motor,Noida Direct
53,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/ifb-8-5-kg-fully-automatic-front-loading-washing-machine-executive-plus-vx-id-white-CMPLXLARIFB-8-5-KG-FIFB-895543F7BBE119-pdp?product_id=330930142&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C25%7Cdemographics_location%23NA&get_review_id=193494921&site_id=2&child_site_id=6,"IFB 8.5 kg Fully Automatic Front Load Washing machine - EXECUTIVE PLUS VX ID , White",4.6/5,11 Ratings & 1 Reviews,"42,300",45990,8%,INR,1850,Null,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARIFB-8-5-KG-FCPR-41354FBB5B187,EXECUTIVE PLUS VX ID,4 years comprehensive warranty,CPR Distributors
54,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-8-kg-fully-automatic-top-load-washing-machine-t80sjss1z-grey-CMPLXLARLG-8-KG-FULLBAJA1024185617A2791-pdp?product_id=331927891&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C26%7Cdemographics_location%23NA&get_review_id=331214142&site_id=2&child_site_id=6,"LG 8 kg Fully Automatic Top Load Washing machine - T80SJSS1Z , Grey",Null,Null,"26,990",33990,21%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-8-KG-FULLDEAL78661568F27B38,T80SJSS1Z,2 manufacturer warranty for product and 10 for motor,Deals Master
55,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-10-kg-fully-automatic-top-load-washing-machine-t10sjss1z-silver-CMPLXLARLG-10-KG-FULDUMM202568660850E-pdp?product_id=336923667&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C27%7Cdemographics_location%23NA&get_review_id=332179031&site_id=2&child_site_id=6,"LG 10 kg Fully Automatic Top Load Washing machine - T10SJSS1Z , Silver",Null,Null,"37,890",38990,3%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-10-KG-FULSAHI276537ACD391B1,T10SJSS1Z,1 year manufacturer warranty for phone and 6 months for in the box accessories,Sahil Electronics
56,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-9-kg-fully-automatic-front-load-washing-machine-fht1409zws-grey-CMPLXLARLG-9-KG-FULLDUMM2025664615B85-pdp?product_id=331757581&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C28%7Cdemographics_location%23NA&get_review_id=330443327&site_id=2&child_site_id=6,"LG 9 kg Fully Automatic Front Load Washing machine - FHT1409ZWS , Grey",Null,Null,"50,210",56990,12%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-9-KG-FULLPROT634709DC32CF85,FHT1409ZWS,2 years manufacturer warranty on product and 10 years on motor,Protail
57,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-7-5-kg-semi-automatic-top-load-washer-with-dryer-p7530sgaz-white-grey-CMPLXLARLG-7-5-KG-SEDUMM202569020F5FD-pdp?product_id=334159730&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C29%7Cdemographics_location%23NA&get_review_id=332459469&site_id=2&child_site_id=6,"LG 7.5 kg Semi Automatic Top Load Washer with dryer - P7530SGAZ , White & Grey",5/5,1 Ratings & 1 Reviews,"13,149",14490,9%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-7-5-KG-SEDEAL786615F97E7D1C,P7530SGAZ,2 years manufacturer warranty for product and 5 for motor,Deals Master
58,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-7-kg-fully-automatic-top-load-washer-only-t70sjdr1z-red-CMPLXLARLG-7-KG-FULLDUMM202569D2918E8-pdp?product_id=331927427&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C30%7Cdemographics_location%23NA&get_review_id=327636647&site_id=2&child_site_id=6,"LG 7 kg Fully Automatic Top Load Washer only - T70SJDR1Z , Red",Null,Null,"25,599",28990,12%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-7-KG-FULLDEAL78661588750669,T70SJDR1Z,2 years manufacturer warranty on product and 10 years on motor,Deals Master
59,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-8-kg-semi-automatic-top-load-washing-machine-p8035spmz-purple-CMPLXLARLG-8-KG-SEMIFAIR23540369C95-pdp?product_id=327625354&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C31%7Cdemographics_location%23NA&get_review_id=290699047&site_id=2&child_site_id=6,"LG 8 kg Semi Automatic Top Load Washing machine - P8035SPMZ , Purple",5/5,2 Ratings,"14,490",16490,12%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-8-KG-SEMINOID741131A94509E,P8035SPMZ,Null,Noida Direct
60,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-6-5-kg-semi-automatic-top-load-washer-with-dryer-p6510nbay-dark-blue-CMPLXLARLG-6-5-KG-SECRAZ802133A974C368-pdp?product_id=332605806&sid=7eac6482-00c7-491b-b046-740d38a10e3d&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C32%7Cdemographics_location%23NA&get_review_id=329212516&site_id=2&child_site_id=6,"LG 6.5 kg Semi Automatic Top Load Washer with dryer - P6510NBAY , Dark blue",Null,Null,"11,190",12090,7%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-6-5-KG-SENOID74113A5ABEE12,P6510NBAY,2 years manufacturer warranty on product 2 years on motor,Noida Direct
